,2_1 - Inside Sales - Sales Insight
Opportunity.OEM_ASIC_Vendor__c,editable=true/readable=true
Opportunity.Old_Biz_Flag__c,editable=false/readable=false
Opportunity.OnlySDKProducts__c,editable=true/readable=true
Opportunity.Opportunity_Approval_Step__c,editable=true/readable=true
Opportunity.Opportunity_Id__c,editable=false/readable=true
Opportunity.Opportunity_Info__c,editable=false/readable=false
Opportunity.Opportunity_Name_Personalization__c,editable=true/readable=true
Opportunity.Opportunity_Name_Validation__c,editable=false/readable=false
Opportunity.Opportunity_Next_Steps__c,editable=true/readable=true
Opportunity.Order_Type_DMS__c,editable=false/readable=false
Opportunity.Order_Type__c,editable=false/readable=false
Opportunity.Owner_Role_Name__c,editable=false/readable=true
Opportunity.PAC_Categories__c,editable=true/readable=true
Opportunity.Parent_Account__c,editable=true/readable=true
Opportunity.Parent_Opp_AutoNumber__c,editable=false/readable=true
Opportunity.Parent_Opp_Id__c,editable=false/readable=true
Opportunity.PartnerAccountId,editable=false/readable=false
Opportunity.Payment_Terms__c,editable=true/readable=true
Opportunity.Primary_Quote_Discount__c,editable=false/readable=true
Opportunity.Primary_Quote_name__c,editable=true/readable=true
Opportunity.Prior_ASP_Ratio_TCV__c,editable=false/readable=true
Opportunity.Prior_ASP_Ratio__c,editable=false/readable=true
Opportunity.Prior_Installed_Discount__c,editable=true/readable=true
Opportunity.Probability,editable=false/readable=false
Opportunity.Process_Name__c,editable=true/readable=true
Opportunity.Process__c,editable=true/readable=true
Opportunity.Prod_TCV__c,editable=false/readable=false
Opportunity.Product_Portfolio__c,editable=false/readable=false
Opportunity.Product_Segment__c,editable=true/readable=true
Opportunity.ProposedDiscount__c,editable=false/readable=true
Opportunity.Proposed_Discount_DMS__c,editable=true/readable=true
Opportunity.Proposed_Discount__c,editable=true/readable=true
Opportunity.Proposed_vs_Auth_Discount_Status__c,editable=false/readable=true
Opportunity.PropvsAuth__c,editable=false/readable=false
Opportunity.Quantity__c,editable=true/readable=true
Opportunity.Quota_Credit_Exception__c,editable=true/readable=true
Opportunity.Quote_Approval_End__c,editable=false/readable=false
Opportunity.Quote_Approval_Start__c,editable=false/readable=false
Opportunity.Quote_Approval_Status__c,editable=true/readable=true
Opportunity.Quote_Approval_Total_Time__c,editable=false/readable=false
Opportunity.RFQ_Status__c,editable=false/readable=false
Opportunity.RVP_Start__c,editable=true/readable=true
Opportunity.RVP_Total_Time__c,editable=true/readable=true
Opportunity.Rec_Risk_Rating_New__c,editable=false/readable=true
Opportunity.Region_End__c,editable=false/readable=false
Opportunity.Region_Override_Core_SW_w_o_Loans_DQM__c,editable=false/readable=true
Opportunity.Region_Override_DQM__c,editable=false/readable=true
Opportunity.Region_Recommended_ASP_Ratio_SFDC__c,editable=false/readable=false
Opportunity.Region_Recommended_ASP_Ratio_SFDC_ref__c,editable=false/readable=true
Opportunity.Region_Recommended_Auth_ASP_Ratio__c,editable=false/readable=true
Opportunity.Region_Recommended_Auth_Disc__c,editable=false/readable=false
Opportunity.Region_Recommended_Auth_Disc_ref__c,editable=false/readable=true
Opportunity.Region_Start__c,editable=false/readable=false
Opportunity.Region__c,editable=true/readable=true
Opportunity.Related_Parties_List__c,editable=false/readable=false
Opportunity.Remaining_Balance__c,editable=false/readable=true
Opportunity.Renewal_Opp_Created__c,editable=false/readable=true
Opportunity.Rev_Start_Date__c,editable=false/readable=true
Opportunity.Rev_Update_Needed__c,editable=false/readable=true
Opportunity.Rev_in_Q0__c,editable=false/readable=true
Opportunity.Rev_in_Q1__c,editable=false/readable=true
Opportunity.Revenue_CCP_Maint__c,editable=false/readable=false
Opportunity.Revenue_CCP_Prod__c,editable=false/readable=false
Opportunity.Revenue_CCP__c,editable=false/readable=false
Opportunity.Revenue_IP_Royalty__c,editable=false/readable=false
Opportunity.Revenue_IP_Tensilica_Royalty__c,editable=false/readable=false
Opportunity.Revenue_IP_Tensilica__c,editable=false/readable=false
Opportunity.Revenue_IP__c,editable=false/readable=false
Opportunity.Revenue_Maint_Hardware__c,editable=false/readable=false
Opportunity.Revenue_Maint_Software__c,editable=false/readable=false
Opportunity.Revenue_Product_Hardware__c,editable=false/readable=false
Opportunity.Revenue_Product_Software__c,editable=false/readable=false
Opportunity.Revenue_Services__c,editable=false/readable=false
Opportunity.Revenue_VIP__c,editable=false/readable=true
Opportunity.Revenue__c,editable=false/readable=true
Opportunity.Risk_Issue__c,editable=true/readable=true
Opportunity.Row_Id_Transition__c,editable=false/readable=false
Opportunity.Row_Id__c,editable=true/readable=true
Opportunity.Royalty_Floor__c,editable=false/readable=true
Opportunity.Royalty_Target__c,editable=false/readable=true
Opportunity.Royalty_Worksheet__c,editable=true/readable=true
Opportunity.Runrate_Compare_DMS__c,editable=false/readable=true
Opportunity.Runrate_Compare__c,editable=false/readable=true
Opportunity.SAM_Altos_Admin__c,editable=true/readable=true
Opportunity.SAM_Azuro_Admin__c,editable=true/readable=true
Opportunity.SAM_Sigirity_Admin__c,editable=true/readable=true
Opportunity.SAP__c,editable=false/readable=true
Opportunity.SFDC_to_DMS_1__c,editable=false/readable=false
Opportunity.SFDC_to_DMS_2__c,editable=false/readable=false
Opportunity.SFDC_to_DMS_3__c,editable=false/readable=false
Opportunity.SFDC_to_DMS_4__c,editable=false/readable=false
Opportunity.SF_AD_Approval_Threshold__c,editable=false/readable=false
Opportunity.SF_Final_Start__c,editable=false/readable=false
Opportunity.SF_Final_Total__c,editable=true/readable=true
Opportunity.SQW_Uplift__c,editable=false/readable=false
Opportunity.SQW_Uploaded_to_DMS__c,editable=false/readable=true
Opportunity.SQW_Version__c,editable=false/readable=false
Opportunity.Saas_Admin__c,editable=true/readable=true
Opportunity.Series__c,editable=true/readable=true
Opportunity.Service_Margin__c,editable=true/readable=true
Opportunity.Service_Type_Value__c,editable=false/readable=false
Opportunity.Service_Type__c,editable=true/readable=true
Opportunity.Services_TCV_USD__c,editable=false/readable=true
Opportunity.SignOffLevel__c,editable=false/readable=false
Opportunity.Sign_Off_Level__c,editable=false/readable=false
Opportunity.Sigrity_Transaction_Type__c,editable=true/readable=true
Opportunity.Sigrity_Transaction__c,editable=true/readable=true
Opportunity.Snapshot__c,editable=false/readable=false
Opportunity.Software_TCV_USD__c,editable=true/readable=true
Opportunity.Start_Date_rev__c,editable=false/readable=true
Opportunity.Status__c,editable=true/readable=true
Opportunity.TCV_P_AND_M__c,editable=false/readable=false
Opportunity.TCV__c,editable=true/readable=true
Opportunity.Term_1__c,editable=false/readable=true
Opportunity.Term_Months_DMS__c,editable=false/readable=false
Opportunity.Term__c,editable=true/readable=true
Opportunity.Terms_and_Conditions__c,editable=true/readable=true
Opportunity.Territory__c,editable=true/readable=true
Opportunity.Timing_Final__c,editable=false/readable=false
Opportunity.Timing_Override__c,editable=false/readable=false
Opportunity.Timing__c,editable=false/readable=false
Opportunity.TotalOpportunityQuantity,editable=false/readable=false
Opportunity.Total_Approvals_Required__c,editable=false/readable=true
Opportunity.Total_Cash_Receipt__c,editable=false/readable=true
Opportunity.Total_Services_AMT__c,editable=false/readable=false
Opportunity.Transaction_Type_Final__c,editable=false/readable=false
Opportunity.Transaction_Type_Override__c,editable=false/readable=false
Opportunity.Transaction_Type__c,editable=true/readable=true
Opportunity.Transaction_Type_ref__c,editable=false/readable=false
Opportunity.Turns_for_AD_SF__c,editable=true/readable=true
Opportunity.Turns_for_Fin_Seal__c,editable=false/readable=false
Opportunity.Turns_for_HQ_HQ_SF__c,editable=true/readable=true
Opportunity.Turns_for_JP_CDSJ_Control__c,editable=false/readable=false
Opportunity.Turns_for_JP_CVA__c,editable=false/readable=false
Opportunity.Turns_for_JP_Sales_Finance__c,editable=false/readable=false
Opportunity.Turns_for_JP_Sales_Ops__c,editable=false/readable=false
Opportunity.Turns_for_Legal__c,editable=false/readable=false
Opportunity.Turns_for_RVP_RSF__c,editable=true/readable=true
Opportunity.Turns_for_VP__c,editable=true/readable=true
Opportunity.Type,editable=false/readable=false
Opportunity.VIP_IP_Asia_Pacific_Admin__c,editable=true/readable=true
Opportunity.VIP_IP_EMEA_Israel_Admin__c,editable=true/readable=true
Opportunity.VIP_IP_EMEA_Non_Israel_Admin__c,editable=true/readable=true
Opportunity.VIP_IP_India_Admin__c,editable=true/readable=true
Opportunity.VIP_IP_Japan_Admin__c,editable=true/readable=true
Opportunity.VIP_IP_North_America_Admin__c,editable=true/readable=true
Opportunity.VIP_Product_Type__c,editable=true/readable=true
Opportunity.VP_RVP_RSF_Approval_Thres__c,editable=false/readable=false
Opportunity.VP_Start__c,editable=false/readable=false
Opportunity.VP_Total_Time__c,editable=true/readable=true
Opportunity.Validation_Override__c,editable=false/readable=false
Opportunity.Won_Lost_Reason__c,editable=true/readable=true
Opportunity.X1_Impact_and_Reason_for_Win_Loss__c,editable=true/readable=true
Opportunity.X5_Year_Total_Royalty__c,editable=true/readable=true
Opportunity.Xtensa_Chip_Rate__c,editable=true/readable=true
Opportunity.Xtensa_Core_Royalty_Rate_Basis__c,editable=true/readable=true
Opportunity.Xtensa_Core__c,editable=true/readable=true
Opportunity.apx_Mgr_updated__c,editable=true/readable=true
Opportunity.bkg_sw_100pc__c,editable=false/readable=true
Opportunity.bkg_sw_10pc__c,editable=false/readable=true
Opportunity.bkg_sw_30pc__c,editable=false/readable=true
Opportunity.bkg_sw_65pc__c,editable=false/readable=true
Opportunity.fExp_Close_Q_Close_Date__c,editable=false/readable=true
Opportunity.isFastTrack__c,editable=true/readable=true
Opportunity.isLocked__c,editable=false/readable=false
Opportunity.isMigrated_Record__c,editable=false/readable=false
Opportunity.junk__c,editable=false/readable=false
Opportunity.mkto_si__MarketoAnalyzer__c,editable=false/readable=false
OpportunityLineItem.Apttus_Approval__Approval_Status__c,editable=true/readable=true
OpportunityLineItem.Description,editable=true/readable=true
OpportunityLineItem.Discount,editable=false/readable=false
OpportunityLineItem.ListPrice,editable=false/readable=true
OpportunityLineItem.ProductCode,editable=false/readable=true
OpportunityLineItem.Product_Family__c,editable=false/readable=false
OpportunityLineItem.ServiceDate,editable=true/readable=true
OpportunityLineItem.Subtotal,editable=false/readable=false
OpportunityLineItem.TotalPrice,editable=false/readable=true
Opportunity_Category__c.Category__c,editable=true/readable=true
Opportunity_Category__c.Percentage__c,editable=true/readable=true
Opportunity_Category__c.Type__c,editable=true/readable=true
Opportunity_Snapshot__c.ATCV_DMS__c,editable=true/readable=true
Opportunity_Snapshot__c.ATCV_estimate__c,editable=true/readable=true
Opportunity_Snapshot__c.Account_Name__c,editable=true/readable=true
Opportunity_Snapshot__c.Account__c,editable=true/readable=true
Opportunity_Snapshot__c.Amount__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_CCP_Maint__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_CCP_Prod__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_CCP__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_HW_Maint__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_HW_Prod__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_Hardware__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_IP__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_SW_Maint__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_SW_Prod__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_Services__c,editable=true/readable=true
Opportunity_Snapshot__c.Bookings_Software__c,editable=true/readable=true
Opportunity_Snapshot__c.Calculations_Complete__c,editable=true/readable=true
Opportunity_Snapshot__c.Credit_Status__c,editable=true/readable=true
Opportunity_Snapshot__c.Description__c,editable=true/readable=true
Opportunity_Snapshot__c.Director__c,editable=true/readable=true
Opportunity_Snapshot__c.Expected_Close_Quarter__c,editable=true/readable=true
Opportunity_Snapshot__c.Maint_TCV_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Maint_TCV_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Maint_TCV__c,editable=true/readable=true
Opportunity_Snapshot__c.Opportunity_ID__c,editable=true/readable=true
Opportunity_Snapshot__c.Opportunity_Owner__c,editable=true/readable=true
Opportunity_Snapshot__c.Probability_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Probability_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Probability__c,editable=true/readable=true
Opportunity_Snapshot__c.Prod_TCV_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Prod_TCV_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Prod_TCV__c,editable=true/readable=true
Opportunity_Snapshot__c.Region__c,editable=true/readable=true
Opportunity_Snapshot__c.Revenue_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Revenue_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Revenue__c,editable=true/readable=true
Opportunity_Snapshot__c.Snapshot_Date__c,editable=true/readable=true
Opportunity_Snapshot__c.Status_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Status_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Status__c,editable=true/readable=true
Opportunity_Snapshot__c.TCV_P_AND_M_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.TCV_P_AND_M_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.TCV_P_AND_M__c,editable=true/readable=true
Opportunity_Snapshot__c.TCV_USD__c,editable=true/readable=true
Opportunity_Snapshot__c.Term_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Term_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Term__c,editable=true/readable=true
Opportunity_Snapshot__c.Total_Services_Amount_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Total_Services_Amount_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Total_Services_Amount__c,editable=true/readable=true
Opportunity_Snapshot__c.Transaction_Type_PREVDAY__c,editable=true/readable=true
Opportunity_Snapshot__c.Transaction_Type_PREVWEEK__c,editable=true/readable=true
Opportunity_Snapshot__c.Transaction_Type__c,editable=true/readable=true
Opportunity_Snapshot__c.Type__c,editable=true/readable=true
Order_Checklist__c.AX_Login__c,editable=true/readable=true
Order_Checklist__c.Add_l_FOR_Login__c,editable=true/readable=true
Order_Checklist__c.Add_l_Sales_Login__c,editable=true/readable=true
Order_Checklist__c.Addendum_to_Exhibit_defining_core__c,editable=true/readable=true
Order_Checklist__c.Amendment_Documents__c,editable=true/readable=true
Order_Checklist__c.Amendment_Summary__c,editable=true/readable=true
Order_Checklist__c.Amendment__c,editable=true/readable=true
Order_Checklist__c.BPR_ActualTransactionType__c,editable=false/readable=true
Order_Checklist__c.Bill_To_Email__c,editable=true/readable=true
Order_Checklist__c.Bill_To__c,editable=true/readable=true
Order_Checklist__c.Checklist_Notes_Comments__c,editable=true/readable=true
Order_Checklist__c.Comp_Code__c,editable=true/readable=true
Order_Checklist__c.Customer_Email__c,editable=true/readable=true
Order_Checklist__c.Customer_Ip_Access_Selection_Form__c,editable=true/readable=true
Order_Checklist__c.Discount_Approval_Form__c,editable=true/readable=true
Order_Checklist__c.Discount_Approval_confirmed__c,editable=true/readable=true
